Einsatzort	PLZ	Qualifikation	Qualifikationgruppe	Schicht	Tag	Wochentag	Feiertag	Mitarbeiter ID
2675	131.0	147	2.0	2	2019-10-07	Mon	False	[40403]
79	43.0	91	2.0	2	2015-07-19	Sun	False	[ 6998  8861  9476 11381 13287]
597	63.0	51	2.0	2	2020-05-25	Mon	False	[44398]
817	92.0	206	2.0	1	2015-01-14	Wed	False	[ 5339 10519  8790  6294  3278  9543]
977	38.0	25	2.0	2	2019-03-24	Sun	False	[38852]
333	58.0	34	11.0	1	2015-10-10	Sat	False	[11528]
2540	92.0	84	10.0	2	2014-04-27	Sun	False	[3189 2197 2484]
2698	110.0	201	2.0	2	2015-10-15	Thu	False	[16506 15588]
2277	125.0	205	2.0	2	2019-09-25	Wed	False	[42442 40479]
1000	98.0	82	10.0	2	2016-07-31	Sun	False	[21169 22564 22752]
191	169.0	148	2.0	1	2018-12-29	Sat	False	[32753 33581 40302]
2348	43.0	84	10.0	1	2019-01-18	Fri	False	[40422]
1060	121.0	34	11.0	1	2014-06-05	Thu	False	[5531 4474  217]
98	124.0	26	2.0	1	2014-03-18	Tue	False	[3492]
2434	119.0	153	2.0	2	2015-06-02	Tue	False	[13358]
1229	92.0	91	2.0	2	2017-08-31	Thu	False	[26096 27850 27087]
1842	124.0	148	2.0	1	2020-12-07	Mon	False	[48020]
57	43.0	148	2.0	1	2018-05-18	Fri	False	[30145 30613 31588 31593 32357 32359]
930	88.0	34	11.0	1	2018-08-03	Fri	False	[33490]
289	63.0	82	10.0	2	2017-02-01	Wed	False	[26417]
2581	27.0	148	2.0	1	2019-07-09	Tue	False	[36584 37772 37807 38734 39008 40126]
1873	117.0	91	2.0	2	2019-06-17	Mon	False	[39108 41905 43651]
331	126.0	123	2.0	1	2016-09-24	Sat	False	[16530 16906 16964 17211 18821 18921]
468	92.0	91	2.0	2	2014-02-08	Sat	False	[ 195 1311 1511 1922]
613	70.0	148	2.0	2	2018-01-18	Thu	False	[25795 29214 30417 30496 31573 31637]
1491	123.0	167	2.0	0	2015-06-15	Mon	False	[13976 14828]
30	117.0	26	2.0	2	2016-03-05	Sat	False	[12697 12143 13089 13072]
293	43.0	147	2.0	2	2017-06-24	Sat	False	[22890 26236]
972	63.0	212	10.0	1	2015-01-02	Fri	False	[10346  6064  4892  3291  7530  8764]
725	19.0	84	10.0	1	2015-09-14	Mon	False	[ 8282 12170]
1024	123.0	25	2.0	2	2015-06-10	Wed	False	[ 6847 13329]
1447	131.0	206	2.0	1	2020-11-01	Sun	False	[46671 49358 49944]
1407	92.0	168	2.0	2	2019-12-18	Wed	False	[44814]
192	92.0	143	10.0	2	2019-10-07	Mon	False	[43939]
2038	27.0	147	2.0	2	2015-03-05	Thu	False	[7602]
819	33.0	26	2.0	2	2014-11-28	Fri	False	[4605]
2422	0.0	167	2.0	2	2015-03-28	Sat	False	[5036 5453 8653]
2182	72.0	205	2.0	1	2016-05-06	Fri	False	[20325]
435	160.0	25	2.0	2	2017-08-09	Wed	False	[26990 28697]
1338	134.0	147	2.0	2	2017-05-13	Sat	False	[25910 20677 26970]
765	43.0	25	2.0	1	2016-07-12	Tue	False	[16965 19424 21634]
1338	134.0	110	2.0	2	2015-02-24	Tue	False	[6214]
538	110.0	110	2.0	1	2014-07-01	Tue	False	[3235]
2785	70.0	148	2.0	1	2015-02-12	Thu	False	[ 8762  8000  6245 10212  9662]
2399	131.0	91	2.0	2	2014-03-28	Fri	False	[2763]
251	124.0	82	10.0	2	2020-06-02	Tue	False	[47474 48157]
1213	160.0	167	2.0	2	2020-11-27	Fri	False	[47528 47164]
1862	110.0	82	10.0	1	2020-02-19	Wed	False	[45712 44746 48345 43722]
271	70.0	123	2.0	2	2020-01-07	Tue	False	[47158 43772 42419 41487 42071]
695	109.0	143	10.0	2	2016-04-06	Wed	False	[20249 13010]
1155	72.0	143	10.0	1	2016-08-26	Fri	False	[17084 15845 16603 18129]
1767	72.0	148	2.0	1	2020-01-10	Fri	False	[40888]
82	131.0	91	2.0	1	2019-06-20	Thu	False	[39226 40603 40736 41062 42236 42768]
739	92.0	169	2.0	2	2018-08-24	Fri	False	[35205]
2453	63.0	148	2.0	1	2018-12-23	Sun	False	[32543 34359 37806]
374	109.0	25	2.0	2	2019-01-22	Tue	False	[39520]
2608	131.0	201	2.0	1	2016-02-16	Tue	False	[12728 16696]
2371	126.0	82	10.0	1	2018-05-28	Mon	False	[35588]
919	109.0	103	2.0	1	2017-08-23	Wed	False	[24329]
1936	92.0	74	2.0	2	2020-01-24	Fri	False	[42229 44349 45708 48585]
1869	123.0	74	2.0	2	2013-08-11	Sun	False	[158]
2631	88.0	205	2.0	1	2013-11-11	Mon	False	[1543]
1018	68.0	25	2.0	0	2018-11-13	Tue	False	[31924 32510]
1825	19.0	74	2.0	1	2016-12-30	Fri	False	[25199]
1693	19.0	26	2.0	2	2016-01-05	Tue	False	[10757 16579]
803	131.0	148	2.0	2	2018-08-09	Thu	False	[30040 30135 34081 34790 35489 37239]
271	70.0	91	2.0	2	2015-04-13	Mon	False	[ 9801 11769]
1355	92.0	108	2.0	2	2015-06-20	Sat	False	[14558]
917	71.0	143	10.0	2	2018-05-09	Wed	False	[29610]
1865	92.0	64	2.0	0	2018-06-08	Fri	False	[31094]
1229	92.0	201	2.0	2	2019-04-05	Fri	False	[42307 39941 35302]
2182	72.0	91	2.0	2	2019-04-25	Thu	False	[37283 37586]
1747	160.0	133	2.0	2	2020-03-14	Sat	False	[46308 49423]
694	92.0	153	2.0	2	2016-04-27	Wed	False	[17223 15648 20657]
1140	99.0	169	2.0	1	2018-06-13	Wed	False	[33194 29876 32590 29088 33593 35587]
30	117.0	123	2.0	2	2018-07-21	Sat	False	[35107 33736]
1782	123.0	167	2.0	1	2015-03-23	Mon	False	[ 4435  6991 10043 12258]
2565	153.0	155	2.0	2	2017-08-08	Tue	False	[25024]
782	112.0	123	2.0	1	2018-04-18	Wed	False	[28084 29791 32061]
1782	123.0	81	10.0	2	2019-11-20	Wed	False	[40615]
395	124.0	26	2.0	2	2014-05-06	Tue	False	[16]
2129	134.0	148	2.0	2	2020-03-31	Tue	False	[42502 43538 46187 47068 48380]
1876	63.0	25	2.0	2	2020-06-13	Sat	False	[43618]
1427	126.0	205	2.0	2	2013-10-10	Thu	False	[442]
1056	153.0	103	2.0	2	2017-05-06	Sat	False	[28293]
1018	68.0	205	2.0	1	2019-11-11	Mon	False	[42914 44765 45170]
1747	160.0	123	2.0	1	2020-10-03	Sat	True	[46158 47152]
1936	92.0	25	2.0	1	2015-04-22	Wed	False	[ 6322  8722 11340]
560	126.0	26	2.0	1	2014-01-04	Sat	False	[2766 1472 1245]
1355	92.0	26	2.0	1	2015-09-30	Wed	False	[15070 15495 16255]
1000	98.0	201	2.0	1	2016-05-03	Tue	False	[18119 18408 20577]
1673	27.0	123	2.0	1	2014-01-31	Fri	False	[1740]
1631	100.0	123	2.0	1	2019-02-28	Thu	False	[38662]
1590	109.0	205	2.0	2	2017-10-28	Sat	False	[31180]
1622	109.0	26	2.0	1	2020-05-12	Tue	False	[49569 47605]
353	15.0	39	2.0	0	2014-12-28	Sun	False	[8697 4812]
2422	0.0	201	2.0	2	2019-04-14	Sun	False	[35507 36763 38006 41769 42370]
1355	92.0	26	2.0	2	2013-11-20	Wed	False	[  88  270  815 1025 1973]
930	88.0	148	2.0	2	2018-01-27	Sat	False	[25969 26264 26295 26333 26673 26900]
765	43.0	26	2.0	1	2016-12-28	Wed	False	[18801 21280 24009]
2694	109.0	205	2.0	1	2013-08-26	Mon	False	[619]
2421	117.0	205	2.0	2	2016-09-14	Wed	False	[19556 21748]
2348	43.0	212	10.0	1	2017-05-18	Thu	False	[20991 22944]
1549	84.0	148	2.0	2	2017-11-29	Wed	False	[30531]
2117	92.0	192	2.0	2	2013-11-23	Sat	False	[220]
2529	15.0	163	10.0	2	2014-05-01	Thu	True	[1107 3688 4921]
1865	92.0	148	2.0	2	2019-02-23	Sat	False	[37233 39484]
725	19.0	169	2.0	2	2018-02-28	Wed	False	[31100 32400 33683]
293	43.0	123	2.0	1	2013-12-21	Sat	False	[1322]
780	153.0	26	2.0	2	2020-01-04	Sat	False	[40576 42171 43928 45590 48293]
765	43.0	44	2.0	1	2020-08-03	Mon	False	[47272]
1767	72.0	148	2.0	2	2013-08-07	Wed	False	[56 22]
1806	126.0	167	2.0	1	2014-05-14	Wed	False	[2564 1524]
2370	43.0	25	2.0	2	2016-11-15	Tue	False	[24512 17644 18398]
251	124.0	34	11.0	2	2020-06-19	Fri	False	[49990]
1600	109.0	107	10.0	2	2014-05-03	Sat	False	[1842]
1868	65.0	74	2.0	1	2014-02-24	Mon	False	[1935]
2137	126.0	128	10.0	2	2015-02-06	Fri	False	[11145 10206  6609]
1701	70.0	167	2.0	1	2016-07-20	Wed	False	[22492 15235 21801 15912 21546]
57	43.0	119	2.0	2	2017-09-15	Fri	False	[23504]
271	70.0	108	2.0	1	2018-06-18	Mon	False	[29246]
1560	109.0	148	2.0	1	2018-02-19	Mon	False	[31628 26339 31365 26683 30249]
1355	92.0	82	10.0	2	2017-09-07	Thu	False	[23965]
981	92.0	205	2.0	1	2017-02-09	Thu	False	[22449 22649 25033 25594]
725	19.0	205	2.0	2	2015-06-08	Mon	False	[11885]
1459	63.0	209	2.0	1	2018-05-11	Fri	False	[29846 32627]
2675	131.0	153	2.0	2	2016-08-30	Tue	False	[19520]
1910	92.0	212	10.0	1	2017-08-11	Fri	False	[27053 28615 29418]
2394	84.0	148	2.0	2	2017-01-31	Tue	False	[21215]
1481	92.0	153	2.0	2	2017-05-19	Fri	False	[28509 27171 24184 23216 27774]
765	43.0	81	10.0	1	2017-01-16	Mon	False	[19404]
2010	19.0	91	2.0	2	2020-06-30	Tue	False	[46833 47049 49426]
1032	149.0	170	2.0	2	2017-09-09	Sat	False	[29064]
2640	92.0	84	10.0	2	2019-07-21	Sun	False	[43110 44236 44556]
2399	131.0	205	2.0	1	2013-09-04	Wed	False	[627 598  50]
2010	19.0	143	10.0	2	2014-09-11	Thu	False	[5712 6211]
251	124.0	26	2.0	2	2014-07-28	Mon	False	[3351 7766]
2366	43.0	148	2.0	2	2015-09-01	Tue	False	[11274 14787]
234	71.0	82	10.0	2	2017-08-21	Mon	False	[29474 24936 28917 24114]
2698	110.0	148	2.0	2	2016-08-10	Wed	False	[15895 20446]
1175	92.0	212	10.0	1	2016-10-03	Mon	True	[19159]
1000	98.0	148	2.0	2	2016-07-18	Mon	False	[15781 16192 16440 16808 17634 17800]
2535	126.0	91	2.0	1	2014-01-28	Tue	False	[3955 1397 3778 2619]
1626	126.0	25	2.0	2	2020-07-17	Fri	False	[49750]
1852	92.0	26	2.0	2	2014-10-25	Sat	False	[7749 4396 4610]
331	126.0	74	2.0	2	2017-11-13	Mon	False	[26084 28459 29697 29970 31385 31542]
930	88.0	82	10.0	1	2020-09-21	Mon	False	[46678 48659]
251	124.0	82	10.0	1	2015-02-07	Sat	False	[11462 11901  5870  4742]
2422	0.0	155	2.0	1	2015-01-30	Fri	False	[11971]
2756	126.0	123	2.0	2	2013-10-16	Wed	False	[ 110 1682]
1561	160.0	148	2.0	2	2017-12-12	Tue	False	[28324]
725	19.0	68	2.0	2	2018-11-20	Tue	False	[35716 38694 35680]
2734	72.0	108	2.0	2	2018-08-16	Thu	False	[29754 35478 30653 37644]
331	126.0	148	2.0	2	2019-05-24	Fri	False	[36341 36435 36436 36670 37014 37093]
930	88.0	82	10.0	1	2015-09-23	Wed	False	[ 9008  9587 10259 12275 15469]
2062	126.0	26	2.0	2	2016-09-17	Sat	False	[17359]
1600	109.0	205	2.0	1	2018-01-26	Fri	False	[26871 31657]
1594	117.0	143	10.0	1	2019-10-14	Mon	False	[46082]
92	71.0	206	2.0	2	2018-05-17	Thu	False	[30146 30677 35347]
2182	72.0	26	2.0	2	2017-10-27	Fri	False	[25175 25933 27972 29377]
1245	92.0	148	2.0	1	2016-07-04	Mon	False	[15216 18004]
613	70.0	26	2.0	1	2018-12-29	Sat	False	[32489 33144 34619 34796 36334 37143]
271	70.0	103	2.0	2	2020-01-17	Fri	False	[41842]
881	43.0	206	2.0	1	2015-03-07	Sat	False	[11508]
2003	92.0	81	10.0	2	2014-06-07	Sat	False	[1763]
1043	153.0	148	2.0	2	2018-12-30	Sun	False	[35064]
421	153.0	148	2.0	2	2016-06-22	Wed	False	[16905 20658]
149	148.0	123	2.0	2	2019-08-12	Mon	False	[37480]
2422	0.0	133	2.0	2	2014-11-08	Sat	False	[5848]
1000	98.0	212	10.0	1	2014-06-25	Wed	False	[ 912 1612 4878 5294]
334	102.0	103	2.0	2	2013-10-09	Wed	False	[ 476  641 1264 1207 1366  804]
65	124.0	25	2.0	2	2015-10-10	Sat	False	[14687 14270 12153 11178 12653 14459]
318	126.0	71	10.0	1	2019-09-16	Mon	False	[40725 43651 42161 38966]
892	33.0	91	2.0	2	2020-03-01	Sun	False	[42141 43363 44162]
231	173.0	148	2.0	2	2015-03-24	Tue	False	[6750]
1229	92.0	91	2.0	2	2014-09-27	Sat	False	[7729]
2640	92.0	11	2.0	2	2016-08-25	Thu	False	[16941 22641 20375 19659]
446	43.0	148	2.0	1	2014-10-06	Mon	False	[1295]
293	43.0	74	2.0	2	2016-06-19	Sun	False	[14824 16329]
130	160.0	148	2.0	1	2014-11-30	Sun	False	[4650 7689]
1000	98.0	26	2.0	2	2020-03-29	Sun	False	[42834 45367 46616 47033 48464]
1000	98.0	153	2.0	2	2020-08-24	Mon	False	[48005 49878 48170 48011 48225]
664	126.0	123	2.0	1	2018-05-11	Fri	False	[35294 31300 28571]
1325	43.0	123	2.0	1	2016-10-24	Mon	False	[24519]
1338	134.0	84	10.0	2	2014-05-13	Tue	False	[2272]
1374	92.0	164	2.0	2	2015-08-07	Fri	False	[14767]
1538	63.0	91	2.0	1	2014-10-20	Mon	False	[1783 6415 1245 6686]
991	92.0	84	10.0	2	2016-06-19	Sun	False	[15227]
632	63.0	26	2.0	0	2019-08-23	Fri	False	[39062 40945 42103 42827 42859 44241]
270	119.0	201	2.0	1	2018-09-26	Wed	False	[34748 31758 33019 36197 35894]
1392	126.0	25	2.0	2	2017-05-22	Mon	False	[24483 24897 26731]
930	88.0	24	2.0	0	2017-07-02	Sun	False	[27614 29201]
468	92.0	205	2.0	2	2015-11-01	Sun	False	[ 9609 10211 11647 12525 13763 15558]
79	43.0	26	2.0	1	2019-11-09	Sat	False	[39237 39439 40048 42149 42382 44133]
1622	109.0	84	10.0	2	2017-03-03	Fri	False	[23715 26782]
187	109.0	123	2.0	1	2020-11-05	Thu	False	[47231 47605]
930	88.0	64	2.0	2	2018-03-30	Fri	True	[29396]
850	119.0	24	2.0	2	2015-04-27	Mon	False	[10623  9827]
553	92.0	123	2.0	1	2018-09-29	Sat	False	[37402]
1622	109.0	91	2.0	1	2020-04-13	Mon	True	[46014]
716	131.0	212	10.0	1	2016-04-27	Wed	False	[18067]
597	63.0	205	2.0	1	2019-02-11	Mon	False	[35844 40167]
2508	126.0	51	2.0	1	2018-07-02	Mon	False	[34183]
1171	72.0	25	2.0	2	2018-03-03	Sat	False	[29980 33481 33838]
293	43.0	212	10.0	2	2015-11-02	Mon	False	[ 9491 13236 16428]
1000	98.0	193	10.0	2	2014-07-16	Wed	False	[1996 4247]
57	43.0	167	2.0	2	2016-04-01	Fri	False	[13604 19984]
2352	92.0	123	2.0	2	2016-11-22	Tue	False	[18555 21898]
1000	98.0	123	2.0	2	2015-07-25	Sat	False	[7031 7630 8804 9151 9268 9489]
1627	92.0	8	2.0	1	2017-01-25	Wed	False	[22959]
725	19.0	212	10.0	1	2019-07-17	Wed	False	[38525]
1869	123.0	148	2.0	2	2015-03-30	Mon	False	[10790]
256	92.0	206	2.0	1	2014-09-02	Tue	False	[7492]
1868	65.0	148	2.0	2	2015-11-05	Thu	False	[ 9543 10864 13504]
1673	27.0	84	10.0	1	2017-01-29	Sun	False	[25834]
2453	63.0	148	2.0	2	2017-01-17	Tue	False	[20874 25140]
2269	126.0	143	10.0	2	2016-02-17	Wed	False	[11851 13451 13991 15644]
1614	43.0	205	2.0	2	2017-10-16	Mon	False	[25959 27122 27395]
1806	126.0	123	2.0	2	2020-11-21	Sat	False	[47453]
82	131.0	82	10.0	2	2019-11-12	Tue	False	[42437 44083 46960]
1245	92.0	108	2.0	2	2020-01-20	Mon	False	[46901 47380]
916	43.0	206	2.0	2	2017-03-30	Thu	False	[23007 23725 27761 27736 24598 22928]
1074	98.0	167	2.0	1	2017-03-07	Tue	False	[22224 25791 26247]
997	149.0	26	2.0	1	2015-01-19	Mon	False	[ 8904 10735  6430]
79	43.0	91	2.0	1	2014-01-11	Sat	False	[1523 3017]
2402	131.0	201	2.0	2	2018-08-31	Fri	False	[33657 37494]
1565	19.0	205	2.0	2	2014-04-05	Sat	False	[5487]
613	70.0	91	2.0	2	2016-06-26	Sun	False	[15705 17492]
429	131.0	167	2.0	2	2018-04-10	Tue	False	[34492 33985]
150	126.0	84	10.0	2	2014-06-08	Sun	False	[4977 4143 4687 5302]
1000	98.0	143	10.0	1	2015-06-23	Tue	False	[ 6471  6642  7842  9278 12575 13099]
892	33.0	148	2.0	2	2019-10-24	Thu	False	[39156 43628 45618]
917	71.0	22	2.0	1	2014-09-18	Thu	False	[4638 1051]
60	105.0	143	10.0	2	2017-11-10	Fri	False	[30762]
803	131.0	148	2.0	2	2017-03-06	Mon	False	[20203 20674 22356 22544 22926 23199]
1491	123.0	201	2.0	1	2014-05-11	Sun	False	[2065 2524 3004]
2399	131.0	74	2.0	2	2014-04-28	Mon	False	[5924 2323]
782	112.0	71	10.0	1	2019-10-30	Wed	False	[47073]
695	109.0	81	10.0	2	2017-06-02	Fri	False	[26830]
2269	126.0	103	2.0	1	2018-11-03	Sat	False	[31373 35190]
2658	63.0	205	2.0	1	2016-10-19	Wed	False	[21082]
372	131.0	201	2.0	2	2014-08-02	Sat	False	[5735]
286	126.0	123	2.0	2	2015-03-18	Wed	False	[6443]
478	92.0	148	2.0	2	2016-05-10	Tue	False	[16955]
603	43.0	82	10.0	2	2017-08-27	Sun	False	[23300]
1225	126.0	193	10.0	1	2014-10-17	Fri	False	[6647]
2467	92.0	212	10.0	0	2018-02-06	Tue	False	[32051]
988	117.0	80	2.0	1	2019-04-24	Wed	False	[41929 36963]
1631	100.0	91	2.0	1	2013-10-15	Tue	False	[1433]
1000	98.0	91	2.0	1	2015-05-27	Wed	False	[ 5992  6200  6532  7319  8100 10285]
524	92.0	193	10.0	2	2019-04-26	Fri	False	[36508 42247]
560	126.0	167	2.0	2	2020-09-10	Thu	False	[47118 48095]
251	124.0	34	11.0	1	2014-04-05	Sat	False	[ 582 4172]
1709	92.0	91	2.0	1	2020-01-13	Mon	False	[43473 47806 47982]
1986	160.0	74	2.0	1	2016-08-20	Sat	False	[18966 17904 19903]
318	126.0	91	2.0	2	2017-06-22	Thu	False	[23566 28730]
1092	92.0	205	2.0	2	2015-02-04	Wed	False	[7099 7352 9800]
1140	99.0	25	2.0	1	2014-12-09	Tue	False	[ 2622  5978  6490  9208 10671]
1873	117.0	81	10.0	2	2014-08-15	Fri	False	[3018 7399 1211]
468	92.0	91	2.0	2	2015-05-26	Tue	False	[6186 7460 7814 8374 8929 9137]
2503	131.0	168	2.0	1	2019-05-28	Tue	False	[37037 37546 37803]
1519	63.0	91	2.0	2	2014-07-11	Fri	False	[1422 3837 6839]
2434	119.0	169	2.0	2	2016-10-24	Mon	False	[23452 23462]
2360	92.0	26	2.0	2	2013-12-11	Wed	False	[486]
1483	117.0	107	10.0	1	2014-02-04	Tue	False	[1674]
859	123.0	51	2.0	1	2016-06-01	Wed	False	[14267]
2540	92.0	93	2.0	1	2014-04-13	Sun	False	[667 615]
1537	109.0	123	2.0	2	2020-10-16	Fri	False	[46356]
1936	92.0	205	2.0	1	2014-07-08	Tue	False	[1082 2409 2433 3433 5676]
102	19.0	115	10.0	1	2016-11-22	Tue	False	[18066 24293]
2126	158.0	26	2.0	2	2013-10-21	Mon	False	[1438 1118 1680 1251 1209]
2033	72.0	201	2.0	2	2019-07-06	Sat	False	[38708]
251	124.0	193	10.0	1	2016-09-29	Thu	False	[18622 20806]
1422	123.0	123	2.0	1	2015-05-25	Mon	True	[11470]
1519	63.0	24	2.0	2	2015-09-06	Sun	False	[ 8925 12795]
2184	17.0	205	2.0	2	2014-01-19	Sun	False	[3369]
2405	27.0	64	2.0	2	2020-04-12	Sun	False	[43839 45095]
2262	148.0	169	2.0	1	2016-03-26	Sat	False	[19296]
2331	124.0	201	2.0	2	2020-12-18	Fri	False	[47996 48552 47907 48546 47600 47595]
1497	121.0	153	2.0	1	2018-12-30	Sun	False	[33216 34930]
79	43.0	123	2.0	1	2017-03-14	Tue	False	[19686 20011 20468 21192 22156 22566]
2121	38.0	143	10.0	1	2014-01-18	Sat	False	[2010 2732]
82	131.0	205	2.0	1	2013-12-11	Wed	False	[ 37 116 889]
1225	126.0	148	2.0	2	2016-11-26	Sat	False	[17726 22506 23859]
1491	123.0	25	2.0	2	2019-07-06	Sat	False	[36553 37684 40714 40772]
2097	92.0	148	2.0	1	2014-09-17	Wed	False	[ 771 2586 3539 5351 6901 8651]
1032	149.0	148	2.0	2	2014-07-03	Thu	False	[3898 4715]
1453	126.0	91	2.0	2	2014-03-27	Thu	False	[2440 3372 5310]
649	125.0	91	2.0	2	2019-06-08	Sat	False	[39300 41740 42007]
1155	72.0	17	2.0	2	2014-05-29	Thu	True	[4482]
1355	92.0	26	2.0	2	2019-07-17	Wed	False	[39725 43536 43770]
2242	65.0	51	2.0	1	2016-09-23	Fri	False	[17830 17830 18080 19470]
788	124.0	153	2.0	2	2019-03-07	Thu	False	[34231 35218 40154 39544]
331	126.0	201	2.0	1	2017-07-26	Wed	False	[28434]
444	125.0	24	2.0	2	2019-01-06	Sun	False	[40861 34691 35289 36340]
962	72.0	212	10.0	2	2020-02-12	Wed	False	[42611]
1945	131.0	66	2.0	2	2015-02-02	Mon	False	[11429]
2762	68.0	163	10.0	1	2013-08-31	Sat	False	[811]
991	92.0	91	2.0	1	2020-07-25	Sat	False	[47247 48086 45596 48035]
2020	72.0	26	2.0	1	2018-07-13	Fri	False	[33859 33747]
2421	117.0	201	2.0	2	2017-08-06	Sun	False	[23028 23263 23662 25581 26535]
1216	124.0	148	2.0	2	2016-10-13	Thu	False	[23064]
2698	110.0	123	2.0	1	2017-03-03	Fri	False	[25196]
664	126.0	148	2.0	1	2020-01-29	Wed	False	[48218]
613	70.0	159	2.0	1	2016-05-10	Tue	False	[14532]
981	92.0	133	2.0	2	2015-09-29	Tue	False	[15968]
981	92.0	22	2.0	0	2017-09-24	Sun	False	[27022 24341]
293	43.0	91	2.0	2	2018-08-08	Wed	False	[30662 32158 32367 36683]
1402	131.0	193	10.0	1	2016-10-02	Sun	False	[21778]
618	131.0	123	2.0	2	2017-08-02	Wed	False	[27589]
2402	131.0	91	2.0	1	2019-05-19	Sun	False	[35621 43697]
1064	149.0	148	2.0	1	2014-01-06	Mon	False	[975]
1402	131.0	51	2.0	2	2020-06-04	Thu	False	[44544 44606]
451	92.0	123	2.0	2	2017-05-28	Sun	False	[21600 25484 21052]
1453	126.0	147	2.0	1	2019-05-24	Fri	False	[42946 42669]
695	109.0	0	2.0	2	2019-11-11	Mon	False	[41682 42481 42075 41149]
2287	27.0	25	2.0	2	2015-01-31	Sat	False	[7601 6436 7737]
2730	134.0	44	2.0	2	2015-07-03	Fri	False	[11434 11746  8297  9141]
788	124.0	123	2.0	2	2018-07-05	Thu	False	[31888]
789	92.0	133	2.0	1	2015-01-06	Tue	False	[4773]
1868	65.0	82	10.0	2	2017-11-17	Fri	False	[26231]
695	109.0	167	2.0	1	2015-11-30	Mon	False	[10893 11848 15518]
1000	98.0	148	2.0	2	2018-08-15	Wed	False	[29942 30230 30280 31353 33055 34133]
1089	63.0	123	2.0	2	2016-10-13	Thu	False	[18100]
392	131.0	107	10.0	2	2020-04-30	Thu	False	[48765 47560 45255 49751]
309	19.0	0	2.0	2	2019-08-13	Tue	False	[38725 40228]
1589	63.0	44	2.0	2	2020-04-06	Mon	False	[46555]
333	58.0	26	2.0	1	2015-03-31	Tue	False	[5705]
1000	98.0	201	2.0	1	2014-02-09	Sun	False	[1106 3621]
2772	141.0	103	2.0	0	2016-06-07	Tue	False	[17290]
2077	19.0	148	2.0	1	2016-12-01	Thu	False	[18809]
1257	92.0	22	2.0	1	2020-03-24	Tue	False	[49744 43468]
1175	92.0	103	2.0	2	2015-12-27	Sun	False	[11105 13184]
2675	131.0	0	2.0	2	2015-04-16	Thu	False	[ 6528 11173]
1614	43.0	164	2.0	2	2017-06-30	Fri	False	[27945 28475]
1936	92.0	91	2.0	1	2019-07-16	Tue	False	[36537 38488 38584 38707 39406 41864]
1493	92.0	74	2.0	1	2017-04-12	Wed	False	[24037 23948 22743]
1614	43.0	25	2.0	2	2014-11-10	Mon	False	[9895]
334	102.0	193	10.0	1	2019-03-14	Thu	False	[41539 39696 41314]
82	131.0	84	10.0	2	2014-11-05	Wed	False	[3158 3597]
2675	131.0	148	2.0	1	2015-02-06	Fri	False	[4028 5625 5952 6146 8112 8470]
1622	109.0	128	10.0	2	2014-04-22	Tue	False	[3094 4179   15 2370  997 5690]
2064	68.0	26	2.0	2	2018-05-22	Tue	False	[29135 29387 30176 32348 34819 35049]
1088	131.0	44	2.0	1	2018-12-01	Sat	False	[31838]
2422	0.0	128	10.0	2	2013-11-16	Sat	False	[1602 1203 1519  511  304 1810]
925	131.0	148	2.0	1	2016-11-11	Fri	False	[18323 19064 19792 25183]
2422	0.0	147	2.0	2	2017-02-03	Fri	False	[21211 24806]
429	131.0	167	2.0	1	2016-08-27	Sat	False	[22959]
1614	43.0	123	2.0	1	2017-12-16	Sat	False	[26381 27454 29276]
2467	92.0	123	2.0	1	2020-11-28	Sat	False	[47350]
588	43.0	5	10.0	2	2014-09-18	Thu	False	[9010]
1626	126.0	148	2.0	2	2018-06-29	Fri	False	[30096]
192	92.0	212	10.0	1	2015-08-21	Fri	False	[9311 9090]
2529	15.0	205	2.0	1	2014-02-05	Wed	False	[2471]
88	63.0	167	2.0	1	2019-07-11	Thu	False	[38951 44381 37846]
82	131.0	167	2.0	2	2017-09-12	Tue	False	[26910 23842 29951 26231 28979 30303]
2184	17.0	81	10.0	2	2019-05-04	Sat	False	[35178 36959 38802]
334	102.0	143	10.0	1	2017-12-03	Sun	False	[27109]
1481	92.0	74	2.0	1	2016-09-19	Mon	False	[18335 19385 19781 18318 23249]
39	63.0	84	10.0	2	2017-10-09	Mon	False	[27225 27520 31245]
2348	43.0	148	2.0	2	2019-06-08	Sat	False	[41146 41333 41968 42254 42933 44042]
850	119.0	91	2.0	2	2013-11-28	Thu	False	[1502]
2097	92.0	212	10.0	2	2020-06-26	Fri	False	[45974]
1631	100.0	103	2.0	2	2020-08-29	Sat	False	[46393 46250]
187	109.0	91	2.0	1	2019-01-27	Sun	False	[36261 33404 40302]
613	70.0	201	2.0	2	2015-04-10	Fri	False	[ 7112 10760 10829 11007 12066]
1000	98.0	26	2.0	2	2016-01-17	Sun	False	[12184 14788 16679 16800 17816 17920]
2298	68.0	34	11.0	1	2018-08-13	Mon	False	[30763 36062 33476]
645	124.0	143	10.0	2	2020-03-09	Mon	False	[42753 48583]
1873	117.0	148	2.0	2	2017-09-27	Wed	False	[25039 26191 26668 28837]
2608	131.0	148	2.0	2	2015-07-01	Wed	False	[14825  6942  7929 13607  9675]
271	70.0	212	10.0	1	2014-07-30	Wed	False	[870]
1171	72.0	82	10.0	2	2020-05-11	Mon	False	[43428 47667]
79	43.0	148	2.0	1	2014-05-19	Mon	False	[ 728 3234 3235 5003 5055 5181]
